trial,Self,Other,Feedback,strategy,agent_id,Memory,cumulative
29,0,0,1,Memory,76,0.15072490214620973,0.6896551724137931
30,0,0,1,Memory,76,0.12057992171696778,0.7
31,0,1,0,Memory,76,0.09646393737357423,0.6774193548387096
32,1,1,1,Memory,76,0.2771711498988594,0.6875
33,0,1,0,Memory,76,0.4217369199190875,0.6666666666666666
34,0,1,0,Memory,76,0.5373895359352701,0.6470588235294118
35,1,1,1,Memory,76,0.629911628748216,0.6571428571428571
36,1,1,1,Memory,76,0.7039293029985728,0.6666666666666666
37,1,1,1,Memory,76,0.7631434423988582,0.6756756756756757
38,1,1,1,Memory,76,0.8105147539190866,0.6842105263157895
39,1,1,1,Memory,76,0.8484118031352692,0.6923076923076923
40,1,1,1,Memory,76,0.8787294425082154,0.7
41,1,0,0,Memory,76,0.9029835540065723,0.6829268292682927
42,1,0,0,Memory,76,0.7223868432052578,0.6666666666666666
43,0,0,1,Memory,76,0.5779094745642063,0.6744186046511628
44,1,0,0,Memory,76,0.462327579651365,0.6590909090909091
45,1,0,0,Memory,76,0.369862063721092,0.6444444444444445
46,1,0,0,Memory,76,0.2958896509768736,0.6304347826086957
47,0,0,1,Memory,76,0.23671172078149888,0.6382978723404256
48,0,0,1,Memory,76,0.1893693766251991,0.6458333333333334
49,0,0,1,Memory,76,0.15149550130015926,0.6530612244897959
50,0,0,1,Memory,76,0.12119640104012741,0.66
51,0,1,0,Memory,76,0.09695712083210192,0.6470588235294118
52,0,1,0,Memory,76,0.27756569666568154,0.6346153846153846
53,1,1,1,Memory,76,0.4220525573325452,0.6415094339622641
54,0,1,0,Memory,76,0.5376420458660361,0.6296296296296297
55,1,1,1,Memory,76,0.6301136366928289,0.6363636363636364
56,0,1,0,Memory,76,0.7040909093542631,0.625
57,1,1,1,Memory,76,0.7632727274834105,0.631578947368421
58,1,1,1,Memory,76,0.8106181819867284,0.6379310344827587
59,1,1,1,Memory,76,0.8484945455893828,0.6440677966101694
60,0,1,0,Memory,76,0.8787956364715062,0.6333333333333333
61,1,0,0,Memory,76,0.9030365091772049,0.6229508196721312
62,1,0,0,Memory,76,0.722429207341764,0.6129032258064516
63,1,0,0,Memory,76,0.5779433658734112,0.6031746031746031
64,0,0,1,Memory,76,0.462354692698729,0.609375
65,0,0,1,Memory,76,0.36988375415898317,0.6153846153846154
66,0,0,1,Memory,76,0.29590700332718656,0.6212121212121212
67,0,0,1,Memory,76,0.23672560266174925,0.6268656716417911
68,0,0,1,Memory,76,0.1893804821293994,0.6323529411764706
69,0,0,1,Memory,76,0.1515043857035195,0.6376811594202898
70,0,0,1,Memory,76,0.12120350856281562,0.6428571428571429
71,0,1,0,Memory,76,0.09696280685025249,0.6338028169014085
72,0,1,0,Memory,76,0.27757024548020204,0.625
73,0,1,0,Memory,76,0.42205619638416164,0.6164383561643836
74,1,1,1,Memory,76,0.5376449571073293,0.6216216216216216
75,1,1,1,Memory,76,0.6301159656858635,0.6266666666666667
76,1,1,1,Memory,76,0.7040927725486907,0.631578947368421
77,0,1,0,Memory,76,0.7632742180389526,0.6233766233766234
78,1,1,1,Memory,76,0.810619374431162,0.6282051282051282
79,1,1,1,Memory,76,0.8484954995449296,0.6329113924050633
80,1,1,1,Memory,76,0.8787963996359437,0.6375
81,1,0,0,Memory,76,0.903037119708755,0.6296296296296297
82,1,0,0,Memory,76,0.722429695767004,0.6219512195121951
83,1,0,0,Memory,76,0.5779437566136032,0.6144578313253012
84,0,0,1,Memory,76,0.4623550052908826,0.6190476190476191
85,0,0,1,Memory,76,0.36988400423270607,0.6235294117647059
86,0,0,1,Memory,76,0.29590720338616483,0.627906976744186
87,0,0,1,Memory,76,0.23672576270893186,0.632183908045977
88,0,0,1,Memory,76,0.1893806101671455,0.6363636363636364
89,0,0,1,Memory,76,0.1515044881337164,0.6404494382022472
90,0,0,1,Memory,76,0.12120359050697312,0.6444444444444445
91,0,1,0,Memory,76,0.09696287240557849,0.6373626373626373
92,0,1,0,Memory,76,0.2775702979244628,0.6304347826086957
93,1,1,1,Memory,76,0.4220562383395703,0.6344086021505376
94,1,1,1,Memory,76,0.5376449906716563,0.6382978723404256
95,1,1,1,Memory,76,0.630115992537325,0.6421052631578947
96,1,1,1,Memory,76,0.70409279402986,0.6458333333333334
97,1,1,1,Memory,76,0.763274235223888,0.6494845360824743
98,1,1,1,Memory,76,0.8106193881791104,0.6530612244897959
99,1,1,1,Memory,76,0.8484955105432883,0.6565656565656566
100,1,1,1,Memory,76,0.8787964084346307,0.66
1,1,0,0,WSLS,77,NA,0
2,0,0,1,WSLS,77,NA,0.5
3,0,0,1,WSLS,77,NA,0.6666666666666666
4,0,0,1,WSLS,77,NA,0.75
5,0,0,1,WSLS,77,NA,0.8
6,0,0,1,WSLS,77,NA,0.8333333333333334
7,0,0,1,WSLS,77,NA,0.8571428571428571
8,0,0,1,WSLS,77,NA,0.875
9,0,0,1,WSLS,77,NA,0.8888888888888888
10,0,0,1,WSLS,77,NA,0.9
11,0,1,0,WSLS,77,NA,0.8181818181818182
12,1,1,1,WSLS,77,NA,0.8333333333333334
13,1,1,1,WSLS,77,NA,0.8461538461538461
14,1,1,1,WSLS,77,NA,0.8571428571428571
15,1,1,1,WSLS,77,NA,0.8666666666666667
16,1,1,1,WSLS,77,NA,0.875
17,1,1,1,WSLS,77,NA,0.8823529411764706
18,1,1,1,WSLS,77,NA,0.8888888888888888
19,1,1,1,WSLS,77,NA,0.8947368421052632
20,1,1,1,WSLS,77,NA,0.9
21,1,0,0,WSLS,77,NA,0.8571428571428571
22,0,0,1,WSLS,77,NA,0.8636363636363636
23,1,0,0,WSLS,77,NA,0.8260869565217391
24,0,0,1,WSLS,77,NA,0.8333333333333334
25,0,0,1,WSLS,77,NA,0.84
26,0,0,1,WSLS,77,NA,0.8461538461538461
27,0,0,1,WSLS,77,NA,0.8518518518518519
28,1,0,0,WSLS,77,NA,0.8214285714285714
29,0,0,1,WSLS,77,NA,0.8275862068965517
30,0,0,1,WSLS,77,NA,0.8333333333333334
31,0,1,0,WSLS,77,NA,0.8064516129032258
32,0,1,0,WSLS,77,NA,0.78125
33,1,1,1,WSLS,77,NA,0.7878787878787878
34,1,1,1,WSLS,77,NA,0.7941176470588235
35,1,1,1,WSLS,77,NA,0.8
36,1,1,1,WSLS,77,NA,0.8055555555555556
37,1,1,1,WSLS,77,NA,0.8108108108108109
38,1,1,1,WSLS,77,NA,0.8157894736842105
39,1,1,1,WSLS,77,NA,0.8205128205128205
40,1,1,1,WSLS,77,NA,0.825
41,1,0,0,WSLS,77,NA,0.8048780487804879
42,0,0,1,WSLS,77,NA,0.8095238095238095
43,1,0,0,WSLS,77,NA,0.7906976744186046
44,0,0,1,WSLS,77,NA,0.7954545454545454
45,0,0,1,WSLS,77,NA,0.8
46,1,0,0,WSLS,77,NA,0.782608695652174
47,0,0,1,WSLS,77,NA,0.7872340425531915
48,0,0,1,WSLS,77,NA,0.7916666666666666
49,0,0,1,WSLS,77,NA,0.7959183673469388
50,0,0,1,WSLS,77,NA,0.8
51,0,1,0,WSLS,77,NA,0.7843137254901961
52,1,1,1,WSLS,77,NA,0.7884615384615384
53,1,1,1,WSLS,77,NA,0.7924528301886793
54,1,1,1,WSLS,77,NA,0.7962962962962963
55,1,1,1,WSLS,77,NA,0.8
56,1,1,1,WSLS,77,NA,0.8035714285714286
57,1,1,1,WSLS,77,NA,0.8070175438596491
58,1,1,1,WSLS,77,NA,0.8103448275862069
59,1,1,1,WSLS,77,NA,0.8135593220338984
60,1,1,1,WSLS,77,NA,0.8166666666666667
61,1,0,0,WSLS,77,NA,0.8032786885245902
62,0,0,1,WSLS,77,NA,0.8064516129032258
63,0,0,1,WSLS,77,NA,0.8095238095238095
64,0,0,1,WSLS,77,NA,0.8125
65,0,0,1,WSLS,77,NA,0.8153846153846154
66,0,0,1,WSLS,77,NA,0.8181818181818182
67,0,0,1,WSLS,77,NA,0.8208955223880597
68,0,0,1,WSLS,77,NA,0.8235294117647058
69,0,0,1,WSLS,77,NA,0.8260869565217391
70,0,0,1,WSLS,77,NA,0.8285714285714286
71,0,1,0,WSLS,77,NA,0.8169014084507042
72,1,1,1,WSLS,77,NA,0.8194444444444444
73,1,1,1,WSLS,77,NA,0.821917808219178
74,1,1,1,WSLS,77,NA,0.8243243243243243
75,1,1,1,WSLS,77,NA,0.8266666666666667
76,1,1,1,WSLS,77,NA,0.8289473684210527
77,1,1,1,WSLS,77,NA,0.8311688311688312
78,1,1,1,WSLS,77,NA,0.8333333333333334
79,1,1,1,WSLS,77,NA,0.8354430379746836
80,0,1,0,WSLS,77,NA,0.825
81,1,0,0,WSLS,77,NA,0.8148148148148148
82,0,0,1,WSLS,77,NA,0.8170731707317073
83,0,0,1,WSLS,77,NA,0.8192771084337349
84,0,0,1,WSLS,77,NA,0.8214285714285714
85,0,0,1,WSLS,77,NA,0.8235294117647058
86,0,0,1,WSLS,77,NA,0.8255813953488372
87,0,0,1,WSLS,77,NA,0.8275862068965517
88,0,0,1,WSLS,77,NA,0.8295454545454546
89,0,0,1,WSLS,77,NA,0.8314606741573034
90,0,0,1,WSLS,77,NA,0.8333333333333334
91,0,1,0,WSLS,77,NA,0.8241758241758241
92,1,1,1,WSLS,77,NA,0.8260869565217391
93,1,1,1,WSLS,77,NA,0.8279569892473119
94,1,1,1,WSLS,77,NA,0.8297872340425532
95,1,1,1,WSLS,77,NA,0.8315789473684211
96,1,1,1,WSLS,77,NA,0.8333333333333334
97,1,1,1,WSLS,77,NA,0.8350515463917526
98,1,1,1,WSLS,77,NA,0.8367346938775511
99,1,1,1,WSLS,77,NA,0.8383838383838383
100,1,1,1,WSLS,77,NA,0.84
1,0,0,1,Memory,77,0.5,1
2,0,0,1,Memory,77,0.4,1
3,0,0,1,Memory,77,0.32,1
4,0,0,1,Memory,77,0.256,1
5,0,0,1,Memory,77,0.2048,1
6,0,0,1,Memory,77,0.16384,1
7,0,0,1,Memory,77,0.13107200000000002,1
8,0,0,1,Memory,77,0.10485760000000002,1
9,1,0,0,Memory,77,0.08388608000000002,0.8888888888888888
10,0,0,1,Memory,77,0.06710886400000002,0.9
11,0,1,0,Memory,77,0.053687091200000016,0.8181818181818182
12,0,1,0,Memory,77,0.24294967296,0.75
13,0,1,0,Memory,77,0.394359738368,0.6923076923076923
14,1,1,1,Memory,77,0.5154877906944,0.7142857142857143
15,0,1,0,Memory,77,0.6123902325555199,0.6666666666666666
16,1,1,1,Memory,77,0.689912186044416,0.6875
17,1,1,1,Memory,77,0.7519297488355328,0.7058823529411765
18,1,1,1,Memory,77,0.8015437990684262,0.7222222222222222
19,1,1,1,Memory,77,0.841235039254741,0.7368421052631579
20,1,1,1,Memory,77,0.8729880314037928,0.75
21,1,0,0,Memory,77,0.8983904251230342,0.7142857142857143
22,0,0,1,Memory,77,0.7187123400984274,0.7272727272727273
23,0,0,1,Memory,77,0.574969872078742,0.7391304347826086
24,1,0,0,Memory,77,0.45997589766299357,0.7083333333333334
25,1,0,0,Memory,77,0.36798071813039485,0.68
26,0,0,1,Memory,77,0.2943845745043159,0.6923076923076923
27,0,0,1,Memory,77,0.2355076596034527,0.7037037037037037
28,0,0,1,Memory,77,0.18840612768276216,0.7142857142857143
29,0,0,1,Memory,77,0.15072490214620973,0.7241379310344828
30,0,0,1,Memory,77,0.12057992171696778,0.7333333333333333
31,0,1,0,Memory,77,0.09646393737357423,0.7096774193548387
32,0,1,0,Memory,77,0.2771711498988594,0.6875
33,0,1,0,Memory,77,0.4217369199190875,0.6666666666666666
34,1,1,1,Memory,77,0.5373895359352701,0.6764705882352942
35,1,1,1,Memory,77,0.629911628748216,0.6857142857142857
36,0,1,0,Memory,77,0.7039293029985728,0.6666666666666666
37,1,1,1,Memory,77,0.7631434423988582,0.6756756756756757
38,1,1,1,Memory,77,0.8105147539190866,0.6842105263157895
39,1,1,1,Memory,77,0.8484118031352692,0.6923076923076923
40,1,1,1,Memory,77,0.8787294425082154,0.7
41,1,0,0,Memory,77,0.9029835540065723,0.6829268292682927
42,1,0,0,Memory,77,0.7223868432052578,0.6666666666666666
43,1,0,0,Memory,77,0.5779094745642063,0.6511627906976745
44,0,0,1,Memory,77,0.462327579651365,0.6590909090909091
45,0,0,1,Memory,77,0.369862063721092,0.6666666666666666
46,0,0,1,Memory,77,0.2958896509768736,0.6739130434782609
47,0,0,1,Memory,77,0.23671172078149888,0.6808510638297872
48,0,0,1,Memory,77,0.1893693766251991,0.6875
49,0,0,1,Memory,77,0.15149550130015926,0.6938775510204082
50,0,0,1,Memory,77,0.12119640104012741,0.7
51,0,1,0,Memory,77,0.09695712083210192,0.6862745098039216
52,1,1,1,Memory,77,0.27756569666568154,0.6923076923076923
53,0,1,0,Memory,77,0.4220525573325452,0.6792452830188679
54,0,1,0,Memory,77,0.5376420458660361,0.6666666666666666
55,1,1,1,Memory,77,0.6301136366928289,0.6727272727272727
56,1,1,1,Memory,77,0.7040909093542631,0.6785714285714286
57,1,1,1,Memory,77,0.7632727274834105,0.6842105263157895
58,1,1,1,Memory,77,0.8106181819867284,0.6896551724137931
59,1,1,1,Memory,77,0.8484945455893828,0.6949152542372882
60,1,1,1,Memory,77,0.8787956364715062,0.7
61,1,0,0,Memory,77,0.9030365091772049,0.6885245901639344
62,0,0,1,Memory,77,0.722429207341764,0.6935483870967742
63,0,0,1,Memory,77,0.5779433658734112,0.6984126984126984
64,1,0,0,Memory,77,0.462354692698729,0.6875
65,0,0,1,Memory,77,0.36988375415898317,0.6923076923076923
66,0,0,1,Memory,77,0.29590700332718656,0.696969696969697
67,0,0,1,Memory,77,0.23672560266174925,0.7014925373134329
68,0,0,1,Memory,77,0.1893804821293994,0.7058823529411765
69,0,0,1,Memory,77,0.1515043857035195,0.7101449275362319
70,0,0,1,Memory,77,0.12120350856281562,0.7142857142857143
71,0,1,0,Memory,77,0.09696280685025249,0.704225352112676
72,0,1,0,Memory,77,0.27757024548020204,0.6944444444444444
73,0,1,0,Memory,77,0.42205619638416164,0.684931506849315
74,0,1,0,Memory,77,0.5376449571073293,0.6756756756756757
75,1,1,1,Memory,77,0.6301159656858635,0.68
76,1,1,1,Memory,77,0.7040927725486907,0.6842105263157895
77,1,1,1,Memory,77,0.7632742180389526,0.6883116883116883
78,1,1,1,Memory,77,0.810619374431162,0.6923076923076923
79,1,1,1,Memory,77,0.8484954995449296,0.6962025316455697
80,1,1,1,Memory,77,0.8787963996359437,0.7
81,1,0,0,Memory,77,0.903037119708755,0.691358024691358
82,0,0,1,Memory,77,0.722429695767004,0.6951219512195121
83,0,0,1,Memory,77,0.5779437566136032,0.6987951807228916
84,0,0,1,Memory,77,0.4623550052908826,0.7023809523809523
85,1,0,0,Memory,77,0.36988400423270607,0.6941176470588235
86,0,0,1,Memory,77,0.29590720338616483,0.6976744186046512
87,0,0,1,Memory,77,0.23672576270893186,0.7011494252873564
88,0,0,1,Memory,77,0.1893806101671455,0.7045454545454546
89,0,0,1,Memory,77,0.1515044881337164,0.7078651685393258
90,0,0,1,Memory,77,0.12120359050697312,0.7111111111111111
91,0,1,0,Memory,77,0.09696287240557849,0.7032967032967034
92,0,1,0,Memory,77,0.2775702979244628,0.6956521739130435
93,0,1,0,Memory,77,0.4220562383395703,0.6881720430107527
94,1,1,1,Memory,77,0.5376449906716563,0.6914893617021277
95,1,1,1,Memory,77,0.630115992537325,0.6947368421052632
96,1,1,1,Memory,77,0.70409279402986,0.6979166666666666
97,1,1,1,Memory,77,0.763274235223888,0.7010309278350515
98,1,1,1,Memory,77,0.8106193881791104,0.7040816326530612
99,1,1,1,Memory,77,0.8484955105432883,0.7070707070707071
100,1,1,1,Memory,77,0.8787964084346307,0.71
1,0,0,1,WSLS,78,NA,1
2,0,0,1,WSLS,78,NA,1
3,0,0,1,WSLS,78,NA,1
4,0,0,1,WSLS,78,NA,1
5,0,0,1,WSLS,78,NA,1
6,1,0,0,WSLS,78,NA,0.8333333333333334
7,0,0,1,WSLS,78,NA,0.8571428571428571
8,0,0,1,WSLS,78,NA,0.875
9,0,0,1,WSLS,78,NA,0.8888888888888888
10,0,0,1,WSLS,78,NA,0.9
11,0,1,0,WSLS,78,NA,0.8181818181818182
12,1,1,1,WSLS,78,NA,0.8333333333333334
13,1,1,1,WSLS,78,NA,0.8461538461538461
14,1,1,1,WSLS,78,NA,0.8571428571428571
15,1,1,1,WSLS,78,NA,0.8666666666666667
16,1,1,1,WSLS,78,NA,0.875
17,1,1,1,WSLS,78,NA,0.8823529411764706
18,1,1,1,WSLS,78,NA,0.8888888888888888
19,1,1,1,WSLS,78,NA,0.8947368421052632
20,1,1,1,WSLS,78,NA,0.9
21,1,0,0,WSLS,78,NA,0.8571428571428571
22,0,0,1,WSLS,78,NA,0.8636363636363636
23,1,0,0,WSLS,78,NA,0.8260869565217391
24,0,0,1,WSLS,78,NA,0.8333333333333334
25,1,0,0,WSLS,78,NA,0.8
26,0,0,1,WSLS,78,NA,0.8076923076923077
27,1,0,0,WSLS,78,NA,0.7777777777777778
28,0,0,1,WSLS,78,NA,0.7857142857142857
29,0,0,1,WSLS,78,NA,0.7931034482758621
30,0,0,1,WSLS,78,NA,0.8
31,0,1,0,WSLS,78,NA,0.7741935483870968
32,1,1,1,WSLS,78,NA,0.78125
33,1,1,1,WSLS,78,NA,0.7878787878787878
34,1,1,1,WSLS,78,NA,0.7941176470588235
35,1,1,1,WSLS,78,NA,0.8
36,1,1,1,WSLS,78,NA,0.8055555555555556
37,1,1,1,WSLS,78,NA,0.8108108108108109
38,1,1,1,WSLS,78,NA,0.8157894736842105
39,1,1,1,WSLS,78,NA,0.8205128205128205
40,1,1,1,WSLS,78,NA,0.825
41,1,0,0,WSLS,78,NA,0.8048780487804879
42,0,0,1,WSLS,78,NA,0.8095238095238095
43,0,0,1,WSLS,78,NA,0.813953488372093
44,1,0,0,WSLS,78,NA,0.7954545454545454
45,0,0,1,WSLS,78,NA,0.8
46,0,0,1,WSLS,78,NA,0.8043478260869565
47,0,0,1,WSLS,78,NA,0.8085106382978723
48,0,0,1,WSLS,78,NA,0.8125
49,0,0,1,WSLS,78,NA,0.8163265306122449
50,0,0,1,WSLS,78,NA,0.82
51,0,1,0,WSLS,78,NA,0.803921568627451
52,1,1,1,WSLS,78,NA,0.8076923076923077
53,1,1,1,WSLS,78,NA,0.8113207547169812
54,1,1,1,WSLS,78,NA,0.8148148148148148
55,1,1,1,WSLS,78,NA,0.8181818181818182
56,1,1,1,WSLS,78,NA,0.8214285714285714
57,1,1,1,WSLS,78,NA,0.8245614035087719
58,1,1,1,WSLS,78,NA,0.8275862068965517
59,1,1,1,WSLS,78,NA,0.8305084745762712
60,1,1,1,WSLS,78,NA,0.8333333333333334
61,1,0,0,WSLS,78,NA,0.819672131147541
62,0,0,1,WSLS,78,NA,0.8225806451612904
63,0,0,1,WSLS,78,NA,0.8253968253968254
64,0,0,1,WSLS,78,NA,0.828125
65,0,0,1,WSLS,78,NA,0.8307692307692308
66,0,0,1,WSLS,78,NA,0.8333333333333334
67,1,0,0,WSLS,78,NA,0.8208955223880597
68,0,0,1,WSLS,78,NA,0.8235294117647058
69,0,0,1,WSLS,78,NA,0.8260869565217391
70,0,0,1,WSLS,78,NA,0.8285714285714286
71,0,1,0,WSLS,78,NA,0.8169014084507042
72,1,1,1,WSLS,78,NA,0.8194444444444444
73,1,1,1,WSLS,78,NA,0.821917808219178
74,1,1,1,WSLS,78,NA,0.8243243243243243
75,1,1,1,WSLS,78,NA,0.8266666666666667
76,0,1,0,WSLS,78,NA,0.8157894736842105
77,1,1,1,WSLS,78,NA,0.8181818181818182
78,1,1,1,WSLS,78,NA,0.8205128205128205
79,1,1,1,WSLS,78,NA,0.8227848101265823
80,1,1,1,WSLS,78,NA,0.825
81,1,0,0,WSLS,78,NA,0.8148148148148148
82,0,0,1,WSLS,78,NA,0.8170731707317073
83,0,0,1,WSLS,78,NA,0.8192771084337349
84,0,0,1,WSLS,78,NA,0.8214285714285714
85,0,0,1,WSLS,78,NA,0.8235294117647058
86,0,0,1,WSLS,78,NA,0.8255813953488372
87,0,0,1,WSLS,78,NA,0.8275862068965517
88,0,0,1,WSLS,78,NA,0.8295454545454546
89,0,0,1,WSLS,78,NA,0.8314606741573034
90,1,0,0,WSLS,78,NA,0.8222222222222222
91,0,1,0,WSLS,78,NA,0.8131868131868132
92,1,1,1,WSLS,78,NA,0.8152173913043478
93,1,1,1,WSLS,78,NA,0.8172043010752689
94,1,1,1,WSLS,78,NA,0.8191489361702128
95,1,1,1,WSLS,78,NA,0.8210526315789474
96,1,1,1,WSLS,78,NA,0.8229166666666666
97,1,1,1,WSLS,78,NA,0.8247422680412371
98,1,1,1,WSLS,78,NA,0.826530612244898
99,1,1,1,WSLS,78,NA,0.8282828282828283
100,1,1,1,WSLS,78,NA,0.83
1,1,0,0,Memory,78,0.5,0
2,1,0,0,Memory,78,0.4,0
3,0,0,1,Memory,78,0.32,0.3333333333333333
4,0,0,1,Memory,78,0.256,0.5
5,0,0,1,Memory,78,0.2048,0.6
6,0,0,1,Memory,78,0.16384,0.6666666666666666
7,0,0,1,Memory,78,0.13107200000000002,0.7142857142857143
8,1,0,0,Memory,78,0.10485760000000002,0.625
9,0,0,1,Memory,78,0.08388608000000002,0.6666666666666666
10,0,0,1,Memory,78,0.06710886400000002,0.7
11,0,1,0,Memory,78,0.053687091200000016,0.6363636363636364
12,0,1,0,Memory,78,0.24294967296,0.5833333333333334
13,1,1,1,Memory,78,0.394359738368,0.6153846153846154
14,0,1,0,Memory,78,0.5154877906944,0.5714285714285714
15,1,1,1,Memory,78,0.6123902325555199,0.6
16,1,1,1,Memory,78,0.689912186044416,0.625
17,1,1,1,Memory,78,0.7519297488355328,0.6470588235294118
18,1,1,1,Memory,78,0.8015437990684262,0.6666666666666666
19,1,1,1,Memory,78,0.841235039254741,0.6842105263157895
20,1,1,1,Memory,78,0.8729880314037928,0.7
21,1,0,0,Memory,78,0.8983904251230342,0.6666666666666666
22,1,0,0,Memory,78,0.7187123400984274,0.6363636363636364
23,1,0,0,Memory,78,0.574969872078742,0.6086956521739131
24,1,0,0,Memory,78,0.45997589766299357,0.5833333333333334
25,0,0,1,Memory,78,0.36798071813039485,0.6
26,0,0,1,Memory,78,0.2943845745043159,0.6153846153846154
27,1,0,0,Memory,78,0.2355076596034527,0.5925925925925926
28,0,0,1,Memory,78,0.18840612768276216,0.6071428571428571
29,0,0,1,Memory,78,0.15072490214620973,0.6206896551724138
30,0,0,1,Memory,78,0.12057992171696778,0.6333333333333333
31,0,1,0,Memory,78,0.09646393737357423,0.6129032258064516
32,0,1,0,Memory,78,0.2771711498988594,0.59375
33,0,1,0,Memory,78,0.4217369199190875,0.5757575757575758
34,1,1,1,Memory,78,0.5373895359352701,0.5882352941176471
35,1,1,1,Memory,78,0.629911628748216,0.6
36,1,1,1,Memory,78,0.7039293029985728,0.6111111111111112
37,1,1,1,Memory,78,0.7631434423988582,0.6216216216216216
38,0,1,0,Memory,78,0.8105147539190866,0.6052631578947368
39,1,1,1,Memory,78,0.8484118031352692,0.6153846153846154
40,1,1,1,Memory,78,0.8787294425082154,0.625
41,1,0,0,Memory,78,0.9029835540065723,0.6097560975609756
42,1,0,0,Memory,78,0.7223868432052578,0.5952380952380952
43,1,0,0,Memory,78,0.5779094745642063,0.5813953488372093
44,1,0,0,Memory,78,0.462327579651365,0.5681818181818182
45,0,0,1,Memory,78,0.369862063721092,0.5777777777777777
46,0,0,1,Memory,78,0.2958896509768736,0.5869565217391305
47,0,0,1,Memory,78,0.23671172078149888,0.5957446808510638
48,0,0,1,Memory,78,0.1893693766251991,0.6041666666666666
49,0,0,1,Memory,78,0.15149550130015926,0.6122448979591837
50,0,0,1,Memory,78,0.12119640104012741,0.62
51,0,1,0,Memory,78,0.09695712083210192,0.6078431372549019
52,0,1,0,Memory,78,0.27756569666568154,0.5961538461538461
53,0,1,0,Memory,78,0.4220525573325452,0.5849056603773585
54,0,1,0,Memory,78,0.5376420458660361,0.5740740740740741
55,0,1,0,Memory,78,0.6301136366928289,0.5636363636363636
56,1,1,1,Memory,78,0.7040909093542631,0.5714285714285714
57,0,1,0,Memory,78,0.7632727274834105,0.5614035087719298
58,1,1,1,Memory,78,0.8106181819867284,0.5689655172413793
59,1,1,1,Memory,78,0.8484945455893828,0.576271186440678
60,1,1,1,Memory,78,0.8787956364715062,0.5833333333333334
61,1,0,0,Memory,78,0.9030365091772049,0.5737704918032787
62,1,0,0,Memory,78,0.722429207341764,0.5645161290322581
63,1,0,0,Memory,78,0.5779433658734112,0.5555555555555556
64,0,0,1,Memory,78,0.462354692698729,0.5625
65,0,0,1,Memory,78,0.36988375415898317,0.5692307692307692
66,1,0,0,Memory,78,0.29590700332718656,0.5606060606060606
67,0,0,1,Memory,78,0.23672560266174925,0.5671641791044776
68,0,0,1,Memory,78,0.1893804821293994,0.5735294117647058
69,0,0,1,Memory,78,0.1515043857035195,0.5797101449275363
70,0,0,1,Memory,78,0.12120350856281562,0.5857142857142857
71,0,1,0,Memory,78,0.09696280685025249,0.5774647887323944
72,1,1,1,Memory,78,0.27757024548020204,0.5833333333333334
73,0,1,0,Memory,78,0.42205619638416164,0.5753424657534246
74,1,1,1,Memory,78,0.5376449571073293,0.581081081081081
75,1,1,1,Memory,78,0.6301159656858635,0.5866666666666667
76,1,1,1,Memory,78,0.7040927725486907,0.5921052631578947
77,1,1,1,Memory,78,0.7632742180389526,0.5974025974025974
78,1,1,1,Memory,78,0.810619374431162,0.6025641025641025
79,1,1,1,Memory,78,0.8484954995449296,0.6075949367088608
80,1,1,1,Memory,78,0.8787963996359437,0.6125
81,0,0,1,Memory,78,0.903037119708755,0.6172839506172839
82,0,0,1,Memory,78,0.722429695767004,0.6219512195121951
83,0,0,1,Memory,78,0.5779437566136032,0.6265060240963856
84,1,0,0,Memory,78,0.4623550052908826,0.6190476190476191
85,0,0,1,Memory,78,0.36988400423270607,0.6235294117647059
86,0,0,1,Memory,78,0.29590720338616483,0.627906976744186
87,0,0,1,Memory,78,0.23672576270893186,0.632183908045977
88,0,0,1,Memory,78,0.1893806101671455,0.6363636363636364
89,0,0,1,Memory,78,0.1515044881337164,0.6404494382022472
90,1,0,0,Memory,78,0.12120359050697312,0.6333333333333333
91,0,1,0,Memory,78,0.09696287240557849,0.6263736263736264
92,0,1,0,Memory,78,0.2775702979244628,0.6195652173913043
93,1,1,1,Memory,78,0.4220562383395703,0.6236559139784946
94,1,1,1,Memory,78,0.5376449906716563,0.6276595744680851
95,1,1,1,Memory,78,0.630115992537325,0.631578947368421
96,1,1,1,Memory,78,0.70409279402986,0.6354166666666666
97,1,1,1,Memory,78,0.763274235223888,0.6391752577319587
98,1,1,1,Memory,78,0.8106193881791104,0.6428571428571429
99,1,1,1,Memory,78,0.8484955105432883,0.6464646464646465
100,0,1,0,Memory,78,0.8787964084346307,0.64
1,1,0,0,WSLS,79,NA,0
2,0,0,1,WSLS,79,NA,0.5
3,1,0,0,WSLS,79,NA,0.3333333333333333
4,0,0,1,WSLS,79,NA,0.5
5,0,0,1,WSLS,79,NA,0.6
6,0,0,1,WSLS,79,NA,0.6666666666666666
7,0,0,1,WSLS,79,NA,0.7142857142857143
8,0,0,1,WSLS,79,NA,0.75
9,0,0,1,WSLS,79,NA,0.7777777777777778
10,0,0,1,WSLS,79,NA,0.8
11,0,1,0,WSLS,79,NA,0.7272727272727273
12,1,1,1,WSLS,79,NA,0.75
13,1,1,1,WSLS,79,NA,0.7692307692307693
14,1,1,1,WSLS,79,NA,0.7857142857142857
15,1,1,1,WSLS,79,NA,0.8
16,1,1,1,WSLS,79,NA,0.8125
17,1,1,1,WSLS,79,NA,0.8235294117647058
